school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,is_estimated_K,is_estimated_1,is_estimated_2,is_estimated_3,is_estimated_4,is_estimated_5,prob_below_95,tier
2114,Bethany Christian School,15,0.616,,,0.7066,0.4667,0.6667,0.4286,0.8333,0.7565,0.5922,0.5901,0.5962,0.6096,0.6289,0.6517,0.8116,0.8099,0.8143,0.8229,0.8345,0.8478,1,0,0,0,0,1,,L
2115,Brevard Academy,47,0.9236,,,0.9246,0.8511,1,,,,0.8678,0.8669,0.8699,,,,0.9654,0.965,0.9659,,,,1,0,0,,,,,M
2117,Brevard Elementary,99,0.9506,,,0.9303,0.9595,0.9756,0.942,0.9596,0.9341,0.907,0.9062,0.9088,0.9136,0.9198,0.9269,0.9508,0.9504,0.9518,0.9544,0.9578,0.9616,1,0,0,0,0,0,,H
2118,Mountain Sun Community School,18,0.7792,,,0.7423,0.7222,0.75,0.8125,0.9333,0.7333,0.6487,0.6472,0.6539,0.6669,0.685,0.7059,0.8248,0.8237,0.8279,0.8362,0.8471,0.8594,1,0,0,0,0,0,,L
2119,Pisgah Forest Elementary,80,0.9776,,,0.9695,0.96,0.9625,0.9867,0.9859,1,0.9537,0.9532,0.9544,0.9568,0.9601,0.9637,0.9821,0.9819,0.9824,0.9834,0.9847,0.9861,1,0,0,0,0,0,,H
2120,Rosman Elementary,66,0.9447,,,0.9393,0.9149,0.9149,0.98,0.9242,0.9848,0.9132,0.9126,0.9147,0.9188,0.9248,0.9313,0.9617,0.9614,0.9624,0.9644,0.9672,0.9702,1,0,0,0,0,0,,M
2121,T C Henderson,27,0.9459,,,0.9379,0.8889,0.9524,0.9259,1,1,0.8975,0.8967,0.8991,0.9042,0.9111,0.9188,0.968,0.9677,0.9685,0.9703,0.9726,0.9751,1,0,0,0,0,0,,M
