school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,is_estimated_K,is_estimated_1,is_estimated_2,is_estimated_3,is_estimated_4,is_estimated_5,prob_below_95,tier
617,Central Elementary,49,0.9339,,,0.9441,0.8649,0.9677,0.9302,0.8913,1,0.9156,0.9148,0.9171,0.9213,0.9271,0.9335,0.9672,0.9669,0.9677,0.9694,0.9718,0.9744,1,0,0,0,0,0,,M
618,W T Griggs Elementary,44,0.9927,,,0.9818,0.9714,1,1,1,1,0.9634,0.9632,0.9643,0.9664,0.9689,0.9717,0.9936,0.9936,0.9937,0.9941,0.9945,0.995,1,0,0,0,0,0,,H
619,Jarvisburg Christian Academy,9,0.7571,,,0.8082,0.6,0.4286,0.875,1,0.7143,0.6813,0.6801,0.6866,0.6993,0.7165,0.7363,0.9043,0.9036,0.9062,0.911,0.9175,0.9248,1,0,0,0,0,0,,L
620,Jarvisburg Elementary,46,0.9757,,,0.9751,1,0.9667,1,0.9565,0.973,0.9548,0.9546,0.9556,0.9581,0.9613,0.9648,0.9893,0.9892,0.9895,0.9901,0.9908,0.9917,1,0,0,0,0,0,,H
621,Knotts Island Elementary,22,0.8974,,,0.9174,0.9474,0.875,0.8182,0.9524,0.8571,0.866,0.8646,0.8675,0.8739,0.8826,0.8925,0.9565,0.9562,0.9575,0.9598,0.9629,0.9663,1,0,0,0,0,0,,L
622,Moyock Elementary,113,0.97,,,0.9655,0.9558,0.9623,0.9706,0.9821,0.9882,0.9509,0.9505,0.9519,0.9544,0.9578,0.9616,0.9773,0.9771,0.9777,0.9789,0.9805,0.9823,1,0,0,0,0,0,,H
623,Shawboro Elementary School,98,0.9688,,,0.9745,0.9655,0.9694,0.9694,0.9375,1,0.961,0.9608,0.9619,0.964,0.9666,0.9697,0.985,0.9848,0.9852,0.986,0.9871,0.9883,1,0,0,0,0,0,,H
624,Water's Edge Village School,6,0.9476,,,0.9356,1,1,1,1,0.75,0.8449,0.8436,0.8477,0.8554,0.8655,0.8765,0.9848,0.9847,0.9852,0.986,0.9871,0.9883,1,0,0,0,0,0,,M
