school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
913,Buckland Elementary,38,0.9669,,,0.9702,0.9688,0.9211,1,0.9745,0.9722,0.9448,0.9445,0.9459,0.9489,0.9527,0.9569,0.9873,0.9872,0.9876,0.9883,0.9891,0.9902,,H
914,Gatesville Elementary,44,0.9849,,,0.9818,0.9773,1,0.9714,0.9844,1,0.9628,0.9625,0.9634,0.9654,0.9681,0.971,0.9939,0.9938,0.9939,0.9943,0.9947,0.9952,,H
915,T S Cooper Elementary,35,0.9603,,,0.9529,0.96,0.9565,0.9429,0.9595,1,0.9184,0.9178,0.92,0.9242,0.9297,0.9359,0.9778,0.9777,0.9783,0.9795,0.9811,0.9828,,H
