school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
767,Coker-Wimberly Elementary,50,0.974,,,0.9779,1,0.9,0.98,0.975,1,0.9583,0.958,0.9591,0.9612,0.9642,0.9675,0.9911,0.991,0.9912,0.9917,0.9923,0.9931,,H
768,Fairview Elementary School,104,0.7902,,,0.8347,0.8627,0.8171,0.3654,0.9604,0.9412,0.8066,0.8056,0.8104,0.8191,0.8307,0.8443,0.8616,0.8602,0.8635,0.8703,0.8792,0.8894,,L
769,G W Bulluck Elementary,90,0.9583,,,0.9622,1,0.9231,0.9556,0.9444,0.9651,0.9468,0.9466,0.9481,0.9509,0.9545,0.9586,0.9751,0.9748,0.9754,0.9767,0.9785,0.9805,,H
770,G W Carver Elementary,103,0.952,,,0.9559,0.9759,0.9012,0.9029,1,0.9868,0.9385,0.938,0.9398,0.943,0.9472,0.9519,0.9703,0.9701,0.9709,0.9725,0.9746,0.9769,,H
771,Martin Millennium Academy,72,0.9618,,,0.9668,1,0.9583,0.8772,1,0.9706,0.9488,0.9483,0.9497,0.9524,0.956,0.9599,0.9812,0.981,0.9815,0.9825,0.9839,0.9853,,H
772,North East Carolina Prep,100,0.9613,,,0.9653,0.95,0.9677,0.9455,0.9434,1,0.9471,0.9466,0.9481,0.9509,0.9545,0.9587,0.9801,0.9799,0.9805,0.9815,0.983,0.9846,,H
773,Princeville Elementary,44,0.9566,,,0.9539,1,0.9231,0.8837,1,1,0.9273,0.9265,0.9285,0.9322,0.9371,0.9428,0.9751,0.9748,0.9755,0.9769,0.9787,0.9806,,H
774,Stocks Elementary,70,0.9406,,,0.9523,0.9643,0.8286,0.9219,1,1,0.9324,0.9319,0.9336,0.9373,0.9421,0.9472,0.9688,0.9685,0.9693,0.971,0.9732,0.9757,,M
