school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,is_estimated_K,is_estimated_1,is_estimated_2,is_estimated_3,is_estimated_4,is_estimated_5,prob_below_95,tier
551,Eastover-Central Elementary,64,0.9658,,,0.968,0.9655,0.9231,0.9844,1,0.9565,0.9491,0.9486,0.95,0.9527,0.9564,0.9603,0.9828,0.9826,0.9831,0.9841,0.9853,0.9867,1,0,0,0,0,0,,H
552,Ed V Baldwin Elementary,110,0.9316,,,0.9427,0.9579,0.9583,0.8909,0.9247,0.9205,0.9256,0.9251,0.927,0.9308,0.9359,0.9415,0.9575,0.9571,0.9582,0.9604,0.9634,0.9667,1,0,0,0,0,0,,M
553,Elizabeth M Cashwell Elementary,105,0.9764,,,0.9757,1,0.9703,0.9619,0.9619,1,0.9628,0.9625,0.9635,0.9656,0.9682,0.9711,0.9855,0.9854,0.9858,0.9866,0.9876,0.9888,1,0,0,0,0,0,,H
554,Falcon Christian Academy,7,0.9269,,,0.9436,0.8333,1,0.8333,0.9514,1,0.8681,0.867,0.8707,0.8775,0.8859,0.8956,0.9853,0.9851,0.9855,0.9863,0.9873,0.9885,1,0,0,0,1,0,,M
555,Fayetteville Academy,36,0.9558,,,0.9632,0.9429,0.9429,0.9444,0.9444,1,0.9383,0.9374,0.9389,0.9421,0.9464,0.9512,0.9827,0.9825,0.983,0.9839,0.9851,0.9865,1,0,0,0,0,0,,H
556,Fayetteville Christian School,56,0.9414,,,0.9524,0.9556,0.875,0.9464,0.9762,0.9628,0.9263,0.9256,0.9275,0.9312,0.9362,0.9419,0.9733,0.9731,0.9738,0.9752,0.9771,0.9792,1,0,0,0,0,1,,M
557,Ferguson-Easley Elementary,69,0.6898,,,0.7045,0.98,0.2609,0.7097,0.9286,0.9583,0.657,0.6558,0.6623,0.675,0.693,0.7137,0.7495,0.748,0.7533,0.7641,0.7785,0.7951,1,0,0,0,0,0,,L
558,First Impressions Academy,36,0.9764,,,0.9697,0.9722,0.9703,0.9719,0.974,1,0.9318,0.9312,0.9326,0.9362,0.9409,0.9462,0.9919,0.9919,0.9921,0.9925,0.9931,0.9937,1,0,1,1,1,0,,H
559,Flaming Sword Christian Academy,13,0.9731,,,0.9529,1,1,1,0.8889,1,0.8877,0.8869,0.8893,0.8955,0.9028,0.911,0.9879,0.9878,0.9881,0.9887,0.9896,0.9906,1,0,0,0,0,0,,H
561,Freedom Christian Academy,52,0.9527,,,0.952,0.9615,0.8723,0.9556,0.9773,1,0.9237,0.9232,0.9252,0.929,0.9344,0.9402,0.9726,0.9723,0.9731,0.9746,0.9765,0.9787,1,0,0,0,0,0,,H
562,Gallberry Farm Elementary,134,0.9209,,,0.933,0.9474,0.9552,0.9535,0.748,0.9913,0.916,0.9154,0.9176,0.922,0.9276,0.934,0.9488,0.9483,0.9496,0.9523,0.9559,0.9599,1,0,0,0,0,0,,M
563,Glendale Acres Elementary,88,0.9533,,,0.9481,0.9268,0.8977,0.9873,1,0.9828,0.9276,0.9268,0.9286,0.9323,0.9371,0.9426,0.9656,0.9652,0.9661,0.9681,0.9705,0.9732,1,0,0,0,0,0,,H
567,Gray's Creek Elementary,78,0.9489,,,0.9492,1,0.9844,0.8205,1,1,0.9281,0.9277,0.9295,0.933,0.938,0.9435,0.9676,0.9672,0.968,0.9698,0.9721,0.9747,1,0,0,0,0,0,,M
568,Greater Fayetteville Adventist Acad.,9,0.9828,,,0.9621,1,1,0.9647,0.9674,1,0.8938,0.8935,0.8965,0.902,0.909,0.9169,0.9926,0.9925,0.9927,0.9931,0.9936,0.9942,1,0,0,1,1,0,,H
572,Howard L Hall Elementary,102,0.9579,,,0.9553,0.987,0.9014,0.9706,0.98,0.939,0.9379,0.9374,0.9391,0.9422,0.9465,0.9513,0.9704,0.9702,0.971,0.9726,0.9747,0.977,1,0,0,0,0,0,,H
573,J W Coon Elementary,32,0.9286,,,0.9341,0.931,0.7812,1,0.9433,1,0.897,0.8963,0.8989,0.9042,0.9111,0.9188,0.9641,0.9639,0.9649,0.9668,0.9693,0.9721,1,0,0,0,1,0,,M
574,J W Seabrook Elementary,50,0.9538,,,0.9521,1,0.94,0.8889,1,0.9394,0.9268,0.9264,0.9285,0.9323,0.9373,0.9429,0.9724,0.9721,0.9728,0.9743,0.9763,0.9784,1,0,0,0,0,0,,H
575,Kid Stars Rising Christian Learning Academy,9,0.8798,,,0.8941,1,0.7778,0.8571,,,0.7763,0.7748,0.78,0.7899,,,0.9682,0.968,0.9688,0.9705,,,1,0,0,0,,,,L
576,Lake Rim Elementary,110,0.9284,,,0.9366,0.8587,0.8889,0.9342,1,0.9545,0.9175,0.9167,0.9187,0.9227,0.9283,0.9345,0.9534,0.953,0.9542,0.9567,0.9599,0.9636,1,0,0,0,0,0,,M
577,Liberty Christian Academy,36,0.8993,,,0.8988,0.9062,0.875,0.8611,0.875,1,0.8563,0.8556,0.8593,0.8662,0.8754,0.8857,0.9349,0.9345,0.9362,0.9396,0.944,0.949,1,0,0,0,0,0,,L
579,Loyd E Auman Elementary,94,0.8812,,,0.8754,0.9875,0.8154,0.9149,0.9881,0.6471,0.8464,0.8454,0.8489,0.8562,0.8661,0.8772,0.9023,0.9014,0.904,0.9088,0.9151,0.9225,1,0,0,0,0,0,,L
580,Lucile Souders Elementary,69,0.9355,,,0.919,0.9275,0.9552,0.9275,0.9677,0.918,0.8921,0.8914,0.894,0.8994,0.9066,0.9147,0.942,0.9417,0.9433,0.9465,0.9503,0.9548,1,0,0,0,0,0,,M
581,Manchester Elementary,51,0.8497,,,0.8754,0.9091,0.878,0.5581,0.8917,0.9608,0.834,0.833,0.8371,0.845,0.8555,0.8673,0.9117,0.9109,0.9131,0.9176,0.9236,0.9302,1,0,0,0,1,0,,L
