school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
232,Black Mountain Primary,97,0.949,,,0.9202,0.9342,0.9359,0.9444,0.9794,0.9726,0.8973,0.8967,0.8994,0.9046,0.9114,0.919,0.9407,0.9403,0.9418,0.945,0.9491,0.9537,,M
233,Buncombe County Schools Virtual Academy,10,0.7319,,,0.7575,1,0.5,0.25,0.9,,0.5855,0.5829,0.5893,0.603,0.6218,,0.895,0.8936,0.8961,0.9013,0.9083,,,L
234,Canterbury Classical School,15,0.7006,,,0.7238,0.7692,0.7276,0.6667,0.754,0.5714,0.6059,0.6046,0.6106,0.624,0.6431,0.6655,0.8286,0.828,0.8321,0.8401,0.8509,0.863,,L
235,Candler Elementary,92,0.9376,,,0.9478,0.8913,0.8939,0.9659,0.9286,1,0.9286,0.9281,0.9297,0.9335,0.9383,0.9439,0.964,0.9638,0.9648,0.9667,0.9692,0.972,,M
236,Carolina Day School,36,0.9533,,,0.9386,1,0.9118,0.9697,1,0.88,0.9033,0.9026,0.9051,0.91,0.9165,0.9237,0.9666,0.9662,0.967,0.9689,0.9713,0.9739,,H
238,Claxton Elementary,70,0.9541,,,0.9439,0.9275,0.9714,0.9811,0.9517,0.9545,0.9171,0.9164,0.9185,0.9227,0.9284,0.9346,0.9655,0.9653,0.9662,0.9681,0.9705,0.9732,,H
240,Emma Elementary,63,0.9717,,,0.9589,0.9796,0.9615,0.9583,0.9647,1,0.9352,0.9348,0.9365,0.9397,0.9442,0.9492,0.9771,0.9769,0.9777,0.9789,0.9805,0.9823,,H
241,Emmanuel Lutheran School,20,0.9933,,,0.9841,1,1,1,0.9864,0.9876,0.9577,0.957,0.9581,0.9603,0.9634,0.9668,0.9966,0.9966,0.9967,0.9969,0.9971,0.9974,,H
242,Estes Elementary,154,0.928,,,0.922,0.8394,0.9481,0.9323,0.9855,0.9397,0.9039,0.9032,0.9056,0.9104,0.9168,0.9241,0.939,0.9385,0.9403,0.9435,0.9477,0.9524,,M
243,Evergreen Community Charter,44,0.8657,,,0.8081,0.7955,0.9091,0.9545,0.7273,1,0.7593,0.7574,0.7627,0.7728,0.7869,0.803,0.8534,0.8525,0.8563,0.8632,0.8725,0.8832,,L
244,Fairview Elementary,103,0.9535,,,0.9318,0.9223,0.9383,0.9529,0.9778,1,0.9116,0.911,0.9135,0.9181,0.924,0.9306,0.9495,0.9493,0.9506,0.9532,0.9568,0.9607,,H
245,Francine Delany New School,21,0.8639,,,0.8849,0.9,0.8095,,,,0.7874,0.7856,0.7904,,,,0.9546,0.9543,0.9554,,,,,L
247,Glen Arden Elementary,108,0.9528,,,0.9471,0.9714,0.9873,0.9519,0.8981,0.9759,0.9279,0.9275,0.9295,0.9332,0.9381,0.9436,0.9627,0.9624,0.9634,0.9653,0.9679,0.9709,,H
248,Hall Fletcher Elementary,54,0.9809,,,0.9506,0.9815,1,0.98,0.9808,1,0.9239,0.9235,0.9254,0.9291,0.9343,0.9401,0.9721,0.9718,0.9726,0.974,0.976,0.9782,,H
249,Haw Creek Elementary,67,0.9355,,,0.9334,0.9667,0.8793,0.9403,0.9254,0.9667,0.9095,0.9088,0.9111,0.9156,0.9218,0.9286,0.9543,0.9538,0.955,0.9574,0.9606,0.9641,,M
251,Hominy Valley Elementary,95,0.9599,,,0.9646,0.962,0.9565,0.9259,0.9556,0.9895,0.947,0.9467,0.9482,0.9508,0.9545,0.9586,0.9781,0.9778,0.9785,0.9797,0.9812,0.983,,H
252,IC Imagine,106,0.9514,,,0.9467,0.9151,0.9515,0.9528,0.9619,0.981,0.9297,0.9292,0.931,0.9346,0.9394,0.9449,0.9622,0.9619,0.9628,0.9648,0.9674,0.9705,,H
253,Ira B Jones Elementary,67,0.9367,,,0.9402,0.92,0.9412,0.9592,0.9403,0.9184,0.9097,0.9089,0.9114,0.916,0.922,0.9288,0.9646,0.9642,0.9652,0.967,0.9695,0.9723,,M
254,Isaac Dickson Elementary,68,0.9099,,,0.9191,0.9265,0.9455,0.98,0.9538,0.7576,0.8907,0.8898,0.8924,0.898,0.9053,0.9134,0.9438,0.9433,0.9447,0.9477,0.9516,0.956,,M
255,Johnston Elementary,44,0.9563,,,0.9505,0.9474,0.9643,0.9545,1,0.9211,0.9242,0.9236,0.9256,0.9294,0.9345,0.9402,0.9718,0.9716,0.9723,0.9739,0.9759,0.9781,,H
256,Learning Community Sch,13,0.9162,,,0.9366,0.8571,1,0.9231,0.8333,0.875,0.8678,0.8668,0.8699,0.876,0.8848,0.8945,0.9799,0.9796,0.9802,0.9813,0.9828,0.9844,,M
257,Leicester Elementary,96,0.9157,,,0.9297,0.9506,0.9271,0.9346,0.9529,0.7976,0.9061,0.9054,0.9077,0.9125,0.9188,0.9259,0.951,0.9505,0.9517,0.9544,0.9578,0.9616,,M
258,Lucy S. Herring Elementary,51,0.9465,,,0.9388,0.9655,0.95,0.9804,0.9556,0.8889,0.9093,0.9089,0.9115,0.9161,0.9221,0.929,0.9625,0.9621,0.9632,0.9652,0.9679,0.9708,,M
259,Mountain City Public Montessori,21,0.7557,,,0.7911,0.9048,0.5714,,,,0.6645,0.6633,0.6699,,,,0.8893,0.8881,0.8909,,,,,L
261,New Classical Academy,9,0.8741,,,0.8537,1,0.8333,0.8889,0.7778,0.8889,0.7611,0.7596,0.7646,0.7752,0.7892,0.8054,0.9264,0.926,0.9278,0.9317,0.9369,0.9425,,L
262,North Buncombe Elementary,129,0.963,,,0.9416,0.9746,0.9217,0.9836,0.9767,0.9794,0.9234,0.9229,0.9249,0.9288,0.9339,0.9398,0.9573,0.9569,0.9581,0.9604,0.9634,0.9668,,H
263,Oakley Elementary,102,0.9554,,,0.9554,0.9804,0.9452,0.9429,0.9518,0.9474,0.9365,0.9362,0.9376,0.941,0.9453,0.9502,0.9712,0.971,0.9717,0.9733,0.9754,0.9776,,H
264,Odyssey Community School,17,0.6889,,,0.6991,0.7778,0.7059,0.6923,0.5714,0.7273,0.5986,0.5973,0.6042,0.6178,0.6373,0.66,0.7896,0.7885,0.7933,0.8029,0.8154,0.8298,,L
265,Pisgah Elementary,42,0.9608,,,0.9619,0.9062,0.9355,1,1,0.963,0.9341,0.9336,0.9355,0.9388,0.9433,0.9483,0.9821,0.9819,0.9823,0.9834,0.9846,0.9861,,H
266,Rainbow Community School,20,0.8197,,,0.7644,0.8235,0.85,0.7778,0.8889,0.8074,0.679,0.6772,0.6831,0.696,0.7132,0.7332,0.8386,0.8376,0.8415,0.8493,0.8594,0.871,,L
267,Reynolds Mountain Christ. Acad.,26,0.8734,,,0.8813,0.72,0.9231,0.9444,0.7895,1,0.8209,0.8191,0.8228,0.8312,0.8428,0.8555,0.9307,0.9302,0.9319,0.9356,0.9404,0.9457,,L
268,Sand Hill-Venable Elem,118,0.92,,,0.9309,0.8983,0.8696,0.9057,0.9612,0.9556,0.9106,0.9099,0.9122,0.9167,0.9227,0.9294,0.9483,0.948,0.9493,0.9521,0.9557,0.9597,,M
269,Temple Baptist School,30,0.5193,,,0.5525,0.25,0.2353,0.5556,0.6333,0.8,0.4723,0.4707,0.4776,0.492,0.5123,0.537,0.6332,0.6306,0.6372,0.6507,0.6691,0.6907,,L
270,Trinity of Fairview Academy,21,0.7463,,,0.7761,0.7,0.7619,,,,0.6466,0.645,0.6522,,,,0.8784,0.8776,0.8805,,,,,L
271,Williams Elementary,88,0.9566,,,0.9487,0.9828,0.9474,0.9565,0.9432,0.9692,0.9292,0.9286,0.9304,0.9339,0.9389,0.9443,0.9658,0.9657,0.9667,0.9685,0.9709,0.9735,,H
272,Weaverville Primary,111,0.9315,,,0.9176,0.9545,0.9369,0.9388,0.9455,0.8889,0.8962,0.8954,0.8983,0.9036,0.9106,0.9183,0.9363,0.9359,0.9373,0.9406,0.9451,0.95,,M
273,West Buncombe Elementary,121,0.8887,,,0.8839,0.8053,0.8909,0.8889,0.9091,0.9604,0.8588,0.8583,0.8615,0.8681,0.8773,0.8877,0.9069,0.9062,0.9084,0.9131,0.9193,0.9263,,L
274,Woodfin Elementary,22,0.9339,,,0.9223,0.9231,0.9333,0.8636,1,0.9524,0.8742,0.8737,0.8771,0.883,0.8912,0.9003,0.9592,0.9589,0.9599,0.9621,0.9649,0.9681,,M
