school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
966,Gate City Charter,99,0.9281,,,0.9222,0.9592,0.9485,0.9276,0.9329,0.8788,0.894,0.8936,0.8962,0.9016,0.9084,0.9162,0.9462,0.9457,0.947,0.9499,0.9537,0.9578,,M
967,Gateway Education Center,4,0.9751,,,0.9598,1,1,0.9626,0.9654,0.9685,0.8779,0.8773,0.88,0.8858,0.8938,0.9029,0.9938,0.9937,0.9939,0.9942,0.9947,0.9952,,H
968,General Greene Elementary,70,0.9737,,,0.9768,0.9714,1,0.9785,0.9801,0.9412,0.9614,0.9611,0.962,0.9641,0.9668,0.9698,0.9884,0.9883,0.9886,0.9892,0.9901,0.991,,H
970,Gibsonville Elementary,100,0.9741,,,0.9749,0.9873,0.95,0.9767,0.9785,0.9851,0.9595,0.9591,0.9602,0.9624,0.9652,0.9684,0.9866,0.9865,0.9869,0.9876,0.9886,0.9896,,H
971,Gillespie Park Elementary,37,0.9548,,,0.9491,0.9375,0.9459,0.9527,0.9562,1,0.9127,0.912,0.9141,0.9185,0.9245,0.9312,0.9749,0.9746,0.9753,0.9766,0.9785,0.9805,,H
974,Greensboro Academy,89,0.9925,,,0.9901,0.9885,1,0.9888,0.9882,1,0.9808,0.9807,0.9811,0.9822,0.9836,0.9851,0.9962,0.9961,0.9963,0.9965,0.9967,0.997,,H
975,Greensboro Day School,62,0.9774,,,0.9731,0.9516,0.9808,0.9767,1,1,0.9519,0.9516,0.9529,0.9553,0.9588,0.9625,0.9884,0.9882,0.9885,0.9892,0.99,0.9909,,H
977,Greensboro Islamic Academy,21,0.9593,,,0.9517,0.9524,0.9526,0.9551,1,0.9621,0.8908,0.8897,0.8921,0.8974,0.9048,0.9131,0.9871,0.987,0.9873,0.988,0.989,0.9899,,H
978,Greensboro Montessori School,31,0.9164,,,0.9219,1,0.9286,0.88,0.9032,0.8636,0.8758,0.8751,0.878,0.8842,0.8923,0.9016,0.9576,0.9572,0.9583,0.9606,0.9636,0.9669,,M
979,Guilford Elementary,107,0.9338,,,0.9244,0.8941,0.9252,0.9296,0.9348,1,0.9007,0.8998,0.9026,0.9075,0.9141,0.9216,0.9455,0.945,0.9465,0.9494,0.9532,0.9575,,M
980,Guilford Preparatory Academy,73,0.9778,,,0.9705,1,1,1,0.9747,0.881,0.9496,0.9493,0.9507,0.9534,0.9568,0.9607,0.9857,0.9856,0.9861,0.9869,0.9879,0.989,,H
981,Guilford eLearning University Prep,14,0.8147,,,0.848,0.7273,0.8571,,,,0.7107,0.7088,0.7139,,,,0.9422,0.942,0.9434,,,,,L
983,Haynes Inman Education Center,7,0.9486,,,0.9219,1,0.8333,1,0.9324,1,0.8325,0.831,0.8345,0.8425,0.8531,0.8649,0.9765,0.9763,0.9769,0.9783,0.9799,0.9817,,M
985,Sarah Walden Herbin-Dale J. Metz Education Center,9,0.9035,,,0.9279,0.7778,0.9292,0.9329,0.9377,1,0.8306,0.8295,0.8333,0.8411,0.8518,0.864,0.9831,0.983,0.9835,0.9844,0.9856,0.9869,,M
986,High Point Christian Academy,65,0.8933,,,0.9052,0.8852,0.8308,0.8852,0.9556,0.9394,0.8735,0.8727,0.876,0.8819,0.8903,0.8996,0.9326,0.9323,0.934,0.9375,0.9421,0.9472,,L
988,Hope Academy,14,0.9424,,,0.9404,1,0.9286,0.9231,,,0.8599,0.8585,0.8619,0.8683,,,0.9849,0.9846,0.9849,0.9858,,,,M
989,Hunter Elementary School,74,0.9817,,,0.9818,0.9577,0.9821,0.9831,0.9844,1,0.9649,0.9647,0.9656,0.9674,0.9699,0.9726,0.9927,0.9926,0.9929,0.9933,0.9938,0.9944,,H
991,Immaculate Heart of Mary Cath Sch,26,0.9685,,,0.972,0.913,0.9726,0.9474,1,1,0.9425,0.9419,0.9433,0.9463,0.9503,0.9547,0.9901,0.99,0.9903,0.9909,0.9916,0.9923,,H
993,Irving Park Elementary,90,0.9421,,,0.9526,0.8889,0.9079,0.9559,0.9593,1,0.9315,0.9311,0.9328,0.9363,0.9411,0.9464,0.9707,0.9705,0.9712,0.9728,0.975,0.9772,,M
994,James Y Joyner Elementary,43,0.9445,,,0.938,0.95,0.907,0.9423,0.9466,1,0.8998,0.8985,0.9009,0.9061,0.913,0.9204,0.9673,0.967,0.9678,0.9695,0.9719,0.9744,,M
995,Jamestown Elementary,88,0.9587,,,0.9527,0.9545,0.9571,0.956,0.9593,0.9808,0.9289,0.9282,0.9301,0.9338,0.9387,0.9442,0.9712,0.9712,0.972,0.9736,0.9756,0.9779,,H
996,Jefferson Elementary,107,0.9622,,,0.9615,0.9346,0.9691,0.9643,0.967,0.9796,0.9446,0.9443,0.9457,0.9486,0.9525,0.9567,0.9753,0.9751,0.9758,0.9772,0.9789,0.9809,,H
999,John Van Lindley Elementary School,71,0.9405,,,0.9319,0.9014,0.9332,0.9367,0.9413,1,0.9027,0.9021,0.9047,0.9097,0.9162,0.9235,0.9561,0.9557,0.957,0.9594,0.9624,0.9658,,M
1000,Johnson Street Global Studies,42,0.9693,,,0.9699,0.9444,0.9756,0.9721,0.9742,0.9762,0.9455,0.9449,0.9463,0.9492,0.9529,0.9572,0.9872,0.9871,0.9875,0.9881,0.9891,0.9901,,H
1003,Madison Elementary,30,0.948,,,0.9555,0.9655,0.9,0.9333,0.9618,1,0.9216,0.921,0.923,0.9268,0.9322,0.9382,0.9799,0.9797,0.9803,0.9813,0.9828,0.9844,,M
1004,McLeansville Elementary School,57,0.9407,,,0.9514,0.8824,0.9123,0.9548,0.9582,1,0.9234,0.9229,0.9249,0.9288,0.934,0.9398,0.9737,0.9735,0.9743,0.9758,0.9777,0.9798,,M
