school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
714,Global Scholars Academy,29,0.9173,,,0.891,0.931,0.875,1,0.9054,0.9091,0.837,0.836,0.8398,0.8474,0.8576,0.8693,0.9342,0.9336,0.9353,0.9387,0.9433,0.9484,,M
715,Gorman Christian Academy,20,0.9661,,,0.9687,0.95,0.9444,1,1,0.9375,0.9357,0.9354,0.9372,0.9405,0.9449,0.9498,0.9898,0.9897,0.99,0.9906,0.9913,0.9921,,H
716,Heritage Leadership Academy - Durham,13,0.7917,,,0.8367,0.8462,0.6923,,,,0.6953,0.6952,0.7008,,,,0.9397,0.9392,0.9411,,,,,L
718,Hillandale Elementary,95,0.9172,,,0.9106,0.9444,0.9053,0.9101,0.9227,0.9103,0.8866,0.8857,0.8886,0.894,0.9014,0.9098,0.9321,0.9315,0.9332,0.9367,0.9415,0.9467,,M
719,Holt Elementary,148,0.898,,,0.8968,0.9175,0.8878,0.8571,0.8851,0.9412,0.8751,0.8745,0.8776,0.8837,0.8918,0.901,0.9163,0.9156,0.9177,0.922,0.9276,0.934,,L
721,Hope Valley Elementary,103,0.8378,,,0.8113,0.9789,0.9294,0.9479,0.5258,0.8477,0.7782,0.7769,0.7816,0.7912,0.8047,0.8199,0.8422,0.8414,0.8451,0.8525,0.8624,0.8738,,L
722,Ignite Online Academy,11,0.9066,,,0.9077,0.8,0.9093,1,,,0.7776,0.7767,0.7827,0.7922,,,0.9785,0.9782,0.9788,0.9799,,,,M
723,Immaculata Catholic School,57,0.9898,,,0.977,1,1,0.98,1,0.9821,0.957,0.9566,0.9575,0.9599,0.9629,0.9662,0.9905,0.9904,0.9908,0.9913,0.9919,0.9927,,H
725,International Montessori School Durham County,32,0.9887,,,0.9796,1,1,1,0.9444,1,0.953,0.9525,0.9539,0.9563,0.9595,0.9631,0.9943,0.9942,0.9944,0.9947,0.9951,0.9955,,H
726,KIPP Durham College Preparatory,61,0.7404,,,0.7439,0.7143,0.9836,0.4909,,,0.678,0.6753,0.6811,0.6938,,,0.8057,0.8047,0.8093,0.8181,,,,L
727,Kestrel Heights School,56,0.9119,,,0.9195,0.9231,0.9024,0.8393,0.9512,0.9737,0.8861,0.8856,0.8884,0.894,0.9014,0.9099,0.948,0.9477,0.9489,0.9515,0.9551,0.9592,,M
731,Lerner School,18,0.7872,,,0.834,0.7222,0.625,0.8443,0.8545,0.8662,0.7248,0.723,0.7279,0.7394,0.755,0.7727,0.9216,0.9214,0.9234,0.9276,0.9328,0.9387,,L
732,Liberty Christian School,22,0.8416,,,0.8571,1,0.8182,0.8663,0.8754,0.6667,0.7753,0.7736,0.7785,0.7885,0.8023,0.8175,0.9241,0.9235,0.9253,0.9292,0.9344,0.9402,,L
733,Little River Elementary,72,0.9504,,,0.9565,0.9583,1,1,0.9592,0.7941,0.9341,0.9336,0.9352,0.9387,0.9432,0.9483,0.9747,0.9744,0.9751,0.9765,0.9783,0.9803,,H
735,Mangum Elementary,58,0.9632,,,0.9715,0.98,1,0.931,0.9756,0.92,0.9525,0.9521,0.9535,0.956,0.9593,0.963,0.9853,0.9852,0.9856,0.9864,0.9875,0.9886,,H
736,Maureen Joy Charter School,68,0.9889,,,0.9887,0.9706,0.9851,1,0.9903,1,0.9773,0.9772,0.9777,0.9789,0.9805,0.9823,0.9958,0.9957,0.9959,0.9961,0.9964,0.9967,,H
737,Merrick-Moore Elementary,96,0.9372,,,0.9454,0.9385,0.9464,0.9492,0.8958,0.9551,0.9229,0.9223,0.9243,0.9282,0.9333,0.9392,0.9646,0.9643,0.9652,0.9671,0.9696,0.9724,,M
739,Montessori Community School,28,0.9571,,,0.8894,1,0.9615,1,0.9643,0.9286,0.8331,0.8323,0.8359,0.8443,0.8548,0.8667,0.9356,0.9351,0.9368,0.9402,0.9446,0.9495,,H
741,Montessori School of Durham,20,0.9735,,,0.9634,0.9333,1,0.966,0.9686,1,0.9164,0.916,0.918,0.9219,0.9276,0.934,0.9908,0.9907,0.9909,0.9914,0.9921,0.9928,,H
742,Morehead Montessori,50,0.9118,,,0.9308,0.9318,0.94,0.9362,0.8846,0.8205,0.9017,0.9008,0.9031,0.908,0.9145,0.9219,0.9566,0.9562,0.9575,0.9598,0.9629,0.9663,,M
745,NC Virtual Academy,270,0.8797,,,0.867,0.7851,0.8362,0.88,0.8843,1,0.8453,0.8446,0.8483,0.8557,0.8655,0.8766,0.8863,0.8853,0.888,0.8936,0.9012,0.9096,,L
746,North Carolina Cyber Academy,206,0.9665,,,0.9491,0.9757,0.95,1,0.9563,1,0.9256,0.925,0.9268,0.9306,0.9357,0.9414,0.9685,0.9683,0.9691,0.9708,0.9731,0.9755,,H
747,Oak Grove Elementary,88,0.9021,,,0.9287,0.9231,0.931,0.8889,0.8295,0.9342,0.9066,0.9057,0.908,0.9126,0.919,0.9261,0.9484,0.948,0.9494,0.9522,0.9558,0.9597,,M
