school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
31378,Woodside Elementary School,64,0.9761,0.956,0.9796,0.9844,0.9692,0.9749,0.977,0.9767,0.9746,0.9224,0.955,0.9632,0.9662,0.9658,0.9628,0.957,0.9807,0.9844,0.9857,0.9855,0.9842,0.0027,H
38414,,,0.9864,0.9784,0.9927,0.967,0.988,0.9905,0.9912,0.9911,0.9903,0.9553,0.9794,0.9834,0.9848,0.9846,0.9832,0.9764,0.9949,0.9961,0.9964,0.9964,0.996,0,H
38417,,,0.9936,0.9841,0.9969,0.9778,0.9959,0.9969,0.9972,0.9971,0.9969,0.9636,0.9856,0.9884,0.9894,0.9893,0.9883,0.9826,0.9994,0.9998,0.9998,0.9998,0.9998,0,H
38418,,,0.9575,0.93,0.9777,0.9247,0.9567,0.9647,0.9676,0.9672,0.9643,0.8853,0.9269,0.9399,0.9447,0.9441,0.9392,0.9543,0.9787,0.9828,0.9842,0.984,0.9825,0.2788,H
38466,,,0.9892,0.9796,0.9959,0.9712,0.9911,0.993,0.9936,0.9935,0.9929,0.957,0.9807,0.9845,0.9857,0.9856,0.9842,0.9812,0.9984,0.9989,0.999,0.999,0.9989,0,H
38513,,,0.9505,0.9107,0.9804,0.9146,0.9492,0.9584,0.9618,0.9613,0.9579,0.8587,0.9062,0.9224,0.9284,0.9277,0.9213,0.958,0.9815,0.9851,0.9863,0.9862,0.9849,0.4895,H
38514,,,0.9928,0.9792,0.9968,0.9765,0.995,0.9961,0.9965,0.9964,0.9961,0.9563,0.9802,0.984,0.9853,0.9852,0.9838,0.9826,0.9994,0.9997,0.9998,0.9998,0.9997,0,H
38530,,,0.9842,0.9752,0.9917,0.9638,0.9856,0.9885,0.9895,0.9894,0.9884,0.9506,0.9759,0.9805,0.9821,0.9819,0.9803,0.9749,0.9938,0.9952,0.9956,0.9956,0.9952,0,H
38585,,,0.9902,0.951,0.9968,0.9727,0.9922,0.9939,0.9944,0.9943,0.9938,0.9153,0.9497,0.9589,0.9622,0.9618,0.9584,0.9826,0.9994,0.9997,0.9997,0.9997,0.9997,0.0232,H
38614,,,0.9851,0.9756,0.993,0.9652,0.9867,0.9894,0.9902,0.9901,0.9892,0.9511,0.9763,0.9808,0.9824,0.9822,0.9806,0.9768,0.9952,0.9964,0.9967,0.9966,0.9963,0,H
38627,,,0.9868,0.9758,0.9949,0.9677,0.9885,0.9909,0.9916,0.9916,0.9908,0.9513,0.9765,0.981,0.9825,0.9824,0.9808,0.9796,0.9973,0.998,0.9982,0.9981,0.998,0,H
38634,,,0.9953,0.9888,0.997,0.9803,0.9977,0.9983,0.9985,0.9985,0.9983,0.9705,0.9907,0.9926,0.9932,0.9932,0.9925,0.9828,0.9995,0.9999,0.9999,0.9999,0.9999,0,H
