school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,is_estimated_K,is_estimated_1,is_estimated_2,is_estimated_3,is_estimated_4,is_estimated_5,prob_below_95,tier
34515,Rocky Point Charter School,20,0.9431,0.8987,0.9609,0.95,0.9303,0.9426,0.9471,0.9466,0.9419,0.8423,0.8932,0.9113,0.9181,0.9172,0.9101,0.9299,0.9604,0.9677,0.9703,0.97,0.9673,0,1,1,1,1,1,0.8562,M
34517,Rother Elementary School,57,0.9364,0.763,0.9933,0.9649,0.9181,0.9317,0.9368,0.9362,0.9309,0.6678,0.7481,0.7848,0.7997,0.7984,0.7838,0.9773,0.9956,0.9966,0.9969,0.9969,0.9966,0,1,1,1,1,1,0.5962,M
34527,Shasta Elementary School,26,0.9681,0.9594,0.9822,0.9231,0.9722,0.9775,0.9793,0.9791,0.9772,0.9273,0.9588,0.9663,0.969,0.9687,0.9659,0.9608,0.9835,0.9867,0.9879,0.9877,0.9866,0,1,1,1,1,1,8e-04,H
34550,Shasta Lake,47,0.8664,0.6267,0.9623,0.9574,0.8234,0.85,0.8603,0.8591,0.8484,0.5109,0.603,0.6523,0.6723,0.6702,0.6504,0.9317,0.9619,0.969,0.9715,0.9712,0.9686,0,1,1,1,1,1,0.954,L
34554,Shasta Meadows Elementary School,75,0.9725,0.861,0.9959,0.9867,0.9637,0.9702,0.9725,0.9723,0.9698,0.7911,0.8524,0.8766,0.8858,0.8848,0.8754,0.9812,0.9984,0.9989,0.999,0.999,0.9989,0,1,1,1,1,1,0.2438,H
34562,Shasta View Academy,51,0.8759,0.9696,0.9947,0.3137,0.9857,0.9885,0.9895,0.9894,0.9884,0.9422,0.9699,0.9755,0.9775,0.9773,0.9753,0.9795,0.9971,0.9979,0.9981,0.998,0.9979,0,1,1,1,1,1,0,L
34575,St. Joseph,19,0.9186,0.8989,0.9467,0.8421,0.9211,0.9349,0.9401,0.9395,0.9342,0.8418,0.8931,0.9116,0.9184,0.9176,0.9105,0.9092,0.945,0.955,0.9586,0.9582,0.9545,0,1,1,1,1,1,0.9888,M
34578,Stellar Charter,15,0.9412,0.9863,0.9966,0.6667,0.9951,0.9962,0.9966,0.9965,0.9962,0.9668,0.9879,0.9904,0.9912,0.9911,0.9902,0.9823,0.9992,0.9996,0.9996,0.9996,0.9996,0,1,1,1,1,1,0,M
34582,Sycamore Elementary School,50,0.9788,0.9839,0.9962,0.9,0.9932,0.9947,0.9951,0.9951,0.9946,0.9634,0.9853,0.9882,0.9892,0.9891,0.9881,0.9816,0.9987,0.9992,0.9992,0.9992,0.9992,0,1,1,1,1,1,0,H
34587,Tree Of Life International Charter,72,0.975,0.9834,0.9964,0.875,0.9937,0.9951,0.9955,0.9955,0.9951,0.9627,0.9849,0.9878,0.9889,0.9888,0.9877,0.9819,0.9989,0.9994,0.9994,0.9994,0.9994,0,1,1,1,1,1,0,H
34591,Turtle Bay School,92,0.9715,0.9449,0.9803,0.9783,0.964,0.9707,0.9731,0.9728,0.9703,0.9066,0.9431,0.9534,0.9571,0.9566,0.9528,0.9578,0.9813,0.985,0.9863,0.9862,0.985,0,1,1,1,1,1,0.0695,H
