school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,is_estimated_K,is_estimated_1,is_estimated_2,is_estimated_3,is_estimated_4,is_estimated_5,prob_below_95,tier
35113,Suisun Valley Elementary School,47,0.9911,0.9893,0.9968,0.9574,0.9972,0.9979,0.9981,0.9981,0.9979,0.9714,0.9912,0.9931,0.9937,0.9936,0.993,0.9826,0.9994,0.9997,0.9998,0.9998,0.9997,0,1,1,1,1,1,0,H
35116,Tater Tots Christian Kindergarten,24,0.9789,0.962,0.9907,0.9583,0.9794,0.9833,0.9847,0.9846,0.9832,0.9311,0.9615,0.9687,0.9713,0.971,0.9683,0.9734,0.9927,0.9943,0.9948,0.9947,0.9942,0,1,1,1,1,1,8e-04,H
35119,Tolenas Elementary School,72,0.9614,0.9268,0.9724,0.9722,0.9511,0.9599,0.9632,0.9628,0.9594,0.8807,0.9233,0.9369,0.9419,0.9413,0.9361,0.9464,0.9728,0.9779,0.9798,0.9795,0.9776,0,1,1,1,1,1,0.428,H
35120,Travis Elementary School,99,0.9761,0.9591,0.9863,0.9596,0.975,0.9798,0.9814,0.9813,0.9795,0.9273,0.9585,0.9661,0.9688,0.9685,0.9656,0.9669,0.988,0.9904,0.9912,0.9911,0.9902,0,1,1,1,1,1,0.0018,H
35125,Tremont Elementary School,72,0.9681,0.939,0.9735,0.9861,0.9572,0.965,0.9679,0.9676,0.9646,0.8981,0.9366,0.948,0.9521,0.9516,0.9473,0.9479,0.974,0.9789,0.9806,0.9804,0.9786,0,1,1,1,1,1,0.2035,H
35137,Vacaville Christian Schools,85,0.9606,0.934,0.964,0.9765,0.9488,0.9581,0.9615,0.9611,0.9576,0.8912,0.9314,0.9435,0.9481,0.9476,0.9429,0.934,0.9638,0.9705,0.9729,0.9726,0.9701,0,1,1,1,1,1,0.4888,H
35146,Vallejo Charter School,27,0.9607,0.9265,0.9745,0.963,0.9522,0.9609,0.9641,0.9637,0.9604,0.8803,0.9231,0.9366,0.9418,0.9413,0.9361,0.9495,0.9751,0.9798,0.9815,0.9813,0.9796,0,1,1,1,1,1,0.391,H
35164,Weir Preparatory Academy,79,0.9895,0.9817,0.9944,0.9747,0.9908,0.9927,0.9933,0.9932,0.9926,0.96,0.9829,0.9862,0.9874,0.9872,0.986,0.979,0.9968,0.9976,0.9978,0.9978,0.9976,0,1,1,1,1,1,0,H
38479,,,0.9123,0.8881,0.9318,0.8607,0.9077,0.9236,0.9296,0.929,0.9228,0.8279,0.8817,0.9015,0.9091,0.9082,0.9004,0.8879,0.9289,0.9415,0.9462,0.9456,0.9407,1,1,1,1,1,1,1,M
38486,,,0.919,0.8807,0.9485,0.8701,0.9151,0.9299,0.9354,0.9347,0.929,0.8173,0.8736,0.8948,0.9027,0.9019,0.8936,0.9117,0.9469,0.9566,0.9601,0.9597,0.9561,1,1,1,1,1,1,0.9812,M
38489,,,0.8819,0.8519,0.9081,0.8191,0.8751,0.896,0.9038,0.9029,0.8947,0.7793,0.8427,0.8681,0.8778,0.8767,0.8667,0.8549,0.9032,0.9199,0.926,0.9253,0.9189,1,1,1,1,1,1,1,L
38574,,,0.9907,0.9853,0.9948,0.9734,0.9927,0.9943,0.9948,0.9947,0.9942,0.9654,0.9868,0.9895,0.9904,0.9903,0.9894,0.9796,0.9972,0.998,0.9981,0.9981,0.9979,1,1,1,1,1,1,0,H
38619,,,0.9951,0.9895,0.9969,0.98,0.9975,0.9982,0.9984,0.9983,0.9982,0.9716,0.9915,0.9933,0.9938,0.9938,0.9932,0.9828,0.9995,0.9998,0.9998,0.9998,0.9998,1,1,1,1,1,1,0,H
38639,,,0.9957,0.9909,0.997,0.9809,0.9982,0.9988,0.9989,0.9989,0.9988,0.9738,0.993,0.9945,0.995,0.9949,0.9945,0.9829,0.9996,0.9999,0.9999,0.9999,0.9999,1,1,1,1,1,1,0,H
