school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
29831,John R. Williams School,95,0.7591,0.5805,0.7952,0.9789,0.6744,0.7177,0.7352,0.7331,0.7153,0.4642,0.5565,0.6065,0.6271,0.6244,0.6031,0.7068,0.782,0.8151,0.828,0.8265,0.8131,1,L
29832,"Joseph Widmer, Jr., Elementary School",72,0.9448,0.8538,0.9707,0.9861,0.9242,0.9375,0.9425,0.9419,0.9367,0.7817,0.845,0.8699,0.8794,0.8781,0.8681,0.9439,0.9711,0.9765,0.9784,0.9782,0.9762,0.8188,M
29833,Joshua Cowell Elementary School,98,0.8664,0.7777,0.8752,0.9694,0.8192,0.8477,0.8586,0.8574,0.8461,0.6852,0.7631,0.7984,0.8123,0.8109,0.7966,0.8098,0.8677,0.8896,0.8978,0.8969,0.8882,1,L
29836,Julia Morgan Elementary School,48,0.9691,0.919,0.9903,0.9583,0.9653,0.9717,0.9741,0.9738,0.9714,0.8697,0.915,0.93,0.9353,0.9347,0.929,0.973,0.9923,0.994,0.9945,0.9944,0.9939,0.219,H
29837,Julius Cordes Elementary,124,0.9928,0.981,0.9954,0.9919,0.9913,0.9931,0.9937,0.9937,0.9931,0.959,0.9822,0.9857,0.9869,0.9867,0.9855,0.9804,0.9978,0.9984,0.9986,0.9986,0.9984,0,H
29840,Kennedy Elementary School,61,0.8905,0.67,0.9702,0.9836,0.8489,0.8735,0.8829,0.8818,0.8722,0.5605,0.6498,0.6945,0.7128,0.7107,0.692,0.9434,0.9705,0.976,0.9779,0.9777,0.9757,0.9315,L
29847,King Elementary School,123,0.9693,0.9466,0.9716,0.9837,0.9596,0.967,0.9697,0.9694,0.9666,0.909,0.9449,0.9548,0.9585,0.9581,0.9543,0.9452,0.972,0.9773,0.9791,0.9789,0.977,0.0715,H
29852,Kohl Open Elementary School,22,0.9806,0.9703,0.9901,0.9545,0.9828,0.9861,0.9873,0.9872,0.986,0.9435,0.9707,0.9762,0.9781,0.9779,0.9759,0.9725,0.9921,0.9938,0.9943,0.9943,0.9937,0,H
29856,Lakewood Elementary School,118,0.9875,0.9766,0.9902,0.9831,0.9857,0.9886,0.9895,0.9894,0.9884,0.9526,0.9775,0.9818,0.9833,0.9831,0.9816,0.9726,0.9922,0.9939,0.9944,0.9943,0.9938,0,H
29858,Lammersville Elementary School,49,0.9753,0.9607,0.9834,0.9592,0.974,0.9789,0.9806,0.9804,0.9786,0.9295,0.9603,0.9675,0.9701,0.9698,0.9671,0.9626,0.9848,0.9878,0.9889,0.9888,0.9877,8e-04,H
