school_id,school_name,enrollment,coverage,coverage_ci_low,coverage_ci_high,coverage_K,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_ci_low_K,coverage_ci_low_1,coverage_ci_low_2,coverage_ci_low_3,coverage_ci_low_4,coverage_ci_low_5,coverage_ci_high_K,coverage_ci_high_1,coverage_ci_high_2,coverage_ci_high_3,coverage_ci_high_4,coverage_ci_high_5,prob_below_95,tier
15995,Mark Day School,25,0.9357,0.8912,0.9463,0.96,0.9174,0.9319,0.9372,0.9366,0.9311,0.8313,0.8849,0.9045,0.9119,0.911,0.9034,0.9087,0.9446,0.9546,0.9583,0.9579,0.9541,0.9902,M
15998,Mary E. Silveira Elementary School,90,0.9091,0.8411,0.9171,0.9778,0.876,0.8968,0.9046,0.9037,0.8956,0.7651,0.8312,0.858,0.8685,0.8673,0.8566,0.8675,0.913,0.9281,0.9337,0.9332,0.9274,1,M
16011,Montessori De Terra Linda,22,0.9902,0.9881,0.9967,0.9545,0.9966,0.9975,0.9977,0.9977,0.9975,0.9696,0.9899,0.992,0.9927,0.9926,0.9919,0.9825,0.9993,0.9997,0.9997,0.9997,0.9997,0,H
16017,Mount Tamalpais School,24,0.9869,0.9804,0.9949,0.9583,0.9909,0.9928,0.9934,0.9933,0.9927,0.9582,0.9816,0.9852,0.9864,0.9863,0.985,0.9796,0.9973,0.998,0.9982,0.9982,0.998,0,H
16019,Neil Cummins Elementary School,70,0.983,0.953,0.9928,0.9857,0.9787,0.9828,0.9842,0.984,0.9826,0.9177,0.9518,0.9606,0.9639,0.9635,0.9602,0.9767,0.9951,0.9962,0.9965,0.9965,0.9962,0.015,H
16021,the New Village School,20,0.8071,0.7592,0.8004,0.85,0.766,0.8007,0.8143,0.8127,0.7987,0.6625,0.7437,0.7809,0.7954,0.7938,0.7788,0.7133,0.7874,0.82,0.8326,0.8311,0.8181,1,L
16038,Novato Charter School,48,0.8679,0.8,0.866,0.9583,0.8238,0.8517,0.8625,0.8612,0.8501,0.7127,0.787,0.8195,0.8321,0.8306,0.8176,0.7979,0.8578,0.8811,0.89,0.889,0.8799,1,L
16053,Old Mill Elementary School,44,0.9236,0.876,0.9333,0.9545,0.9018,0.9186,0.9249,0.9242,0.9176,0.8115,0.8686,0.8904,0.8987,0.8976,0.8891,0.8899,0.9305,0.9429,0.9475,0.947,0.9422,0.9988,M
16054,Olive Elementary School,72,0.938,0.8279,0.9766,0.9861,0.9146,0.9295,0.935,0.9344,0.9287,0.7483,0.8172,0.8457,0.8568,0.8554,0.8438,0.9525,0.9773,0.9818,0.9833,0.9831,0.9816,0.8295,M
16056,Our Lady Of Loretto,24,0.8617,0.6003,0.946,0.9583,0.8153,0.8442,0.8554,0.8541,0.8427,0.4843,0.5765,0.6261,0.6469,0.6449,0.6243,0.9085,0.9443,0.9541,0.9578,0.9573,0.9536,0.9825,L
16061,Park Elementary School,40,0.9841,0.9664,0.996,0.95,0.9889,0.9911,0.9919,0.9918,0.991,0.9376,0.9664,0.9727,0.9749,0.9747,0.9724,0.9814,0.9985,0.9991,0.9991,0.9991,0.999,0.0013,H
16069,Pleasant Valley Elementary School,96,0.8858,0.7846,0.9082,0.9792,0.8436,0.8688,0.8785,0.8774,0.8675,0.6939,0.7706,0.8051,0.8186,0.817,0.8029,0.8551,0.9034,0.9199,0.9261,0.9254,0.919,1,L
16075,Rancho Elementary School,65,0.9898,0.9598,0.996,0.9846,0.9887,0.991,0.9917,0.9916,0.9909,0.9283,0.9593,0.9667,0.9694,0.9691,0.9663,0.9814,0.9985,0.999,0.9991,0.9991,0.999,0.005,H
16082,Reed Elementary School,139,0.5745,0.3881,0.5476,0.9928,0.4424,0.4934,0.5153,0.5126,0.4902,0.284,0.363,0.4114,0.4323,0.4298,0.4076,0.431,0.5227,0.5736,0.5953,0.5928,0.5709,1,L
16087,Ross Elementary School,39,0.945,0.9025,0.9615,0.9487,0.9332,0.9451,0.9495,0.949,0.9445,0.8475,0.8973,0.9147,0.9213,0.9206,0.9137,0.9304,0.9609,0.9682,0.9709,0.9706,0.9679,0.8465,M
16089,Ross Valley Charter,46,0.9866,0.9801,0.995,0.9565,0.9909,0.9928,0.9934,0.9933,0.9927,0.9576,0.9812,0.9848,0.9861,0.9859,0.9846,0.9799,0.9974,0.9982,0.9983,0.9983,0.9981,0,H
16090,Saint Hilary School,27,0.9918,0.9875,0.9969,0.963,0.9968,0.9976,0.9978,0.9978,0.9976,0.9687,0.9892,0.9914,0.9921,0.992,0.9913,0.9827,0.9995,0.9998,0.9998,0.9998,0.9998,0,H
16091,Saint Raphael Elementary School,22,0.9915,0.9916,0.997,0.9545,0.9985,0.999,0.9991,0.9991,0.999,0.9747,0.9937,0.9951,0.9955,0.9955,0.995,0.9829,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
16100,San Domenico School,,0.9965,0.9943,0.9971,0.9821,0.9991,0.9995,0.9995,0.9995,0.9995,0.9788,0.9967,0.9975,0.9977,0.9977,0.9975,0.983,0.9996,0.9999,1,1,0.9999,0,H
16104,San Geronimo Valley Elementary School,17,0.9988,0.9905,0.997,1,0.998,0.9986,0.9987,0.9987,0.9986,0.9732,0.9925,0.9941,0.9946,0.9946,0.9941,0.9828,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
16110,San Pedro Elementary School,106,0.9956,0.9907,0.997,0.9811,0.9979,0.9985,0.9986,0.9986,0.9985,0.9735,0.9927,0.9943,0.9948,0.9947,0.9942,0.9828,0.9995,0.9999,0.9999,0.9999,0.9999,0,H
16121,San Ramon Elementary School,92,0.9951,0.99,0.997,0.9783,0.9979,0.9986,0.9987,0.9987,0.9985,0.9724,0.992,0.9937,0.9942,0.9942,0.9936,0.9829,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
16130,Short Elementary School,21,0.9912,0.9917,0.997,0.9524,0.9985,0.999,0.9991,0.9991,0.999,0.9749,0.9938,0.9952,0.9956,0.9955,0.9951,0.9829,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
16140,St. Anselm School,26,0.9912,0.9841,0.9969,0.9615,0.9963,0.9972,0.9975,0.9974,0.9972,0.9636,0.9855,0.9884,0.9894,0.9893,0.9883,0.9827,0.9995,0.9998,0.9998,0.9998,0.9998,0,H
16144,St. Isabella School,18,0.9749,0.9423,0.9799,1,0.9637,0.9704,0.9728,0.9725,0.97,0.903,0.9402,0.9509,0.9549,0.9546,0.9505,0.9574,0.981,0.9847,0.986,0.9858,0.9845,0.083,H
16145,St. Patrick School,26,0.9928,0.9922,0.997,0.9615,0.9986,0.9991,0.9992,0.9992,0.9991,0.9757,0.9943,0.9956,0.996,0.996,0.9956,0.9829,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
16152,Strawberry Point Elementary School,44,0.9782,0.97,0.9851,0.9545,0.9792,0.9832,0.9846,0.9845,0.983,0.9426,0.9702,0.9758,0.9778,0.9776,0.9755,0.965,0.9866,0.9893,0.9902,0.9901,0.9892,0,H
16157,Sun Valley Elementary School,93,0.996,0.995,0.9971,0.9785,0.9992,0.9996,0.9996,0.9996,0.9996,0.9798,0.9974,0.9981,0.9983,0.9982,0.9981,0.983,0.9996,0.9999,1,1,0.9999,0,H
16163,Tamalpais Valley Elementary School,48,0.9882,0.977,0.9966,0.9583,0.9927,0.9943,0.9948,0.9947,0.9942,0.9532,0.9779,0.9821,0.9836,0.9834,0.9819,0.9823,0.9992,0.9995,0.9996,0.9996,0.9995,0,H
16175,Tomales Elementary School,21,0.9903,0.9817,0.997,0.9524,0.9972,0.998,0.9981,0.9981,0.9979,0.9601,0.983,0.9864,0.9875,0.9873,0.9862,0.9828,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
16183,Vallecito Elementary School,85,0.9952,0.9928,0.997,0.9765,0.9985,0.999,0.9991,0.9991,0.999,0.9766,0.995,0.9962,0.9965,0.9964,0.9961,0.9829,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
16185,Venetia Valley Elementary School,94,0.9756,0.9797,0.9951,0.8936,0.9901,0.9921,0.9928,0.9927,0.992,0.957,0.9808,0.9845,0.9858,0.9857,0.9844,0.98,0.9974,0.9982,0.9983,0.9983,0.9982,0,H
16187,Wade Thomas Elementary School,58,0.9836,0.9722,0.9851,0.9828,0.9803,0.9841,0.9854,0.9853,0.9839,0.946,0.9726,0.9778,0.9796,0.9794,0.9775,0.9652,0.9867,0.9893,0.9902,0.9901,0.9892,0,H
16199,willow creek academy charter,39,0.9897,0.9877,0.997,0.9487,0.9973,0.998,0.9982,0.9982,0.998,0.969,0.9895,0.9916,0.9923,0.9922,0.9915,0.9828,0.9995,0.9999,0.9999,0.9999,0.9999,0,H
38430,,,0.9964,0.9939,0.997,0.9819,0.9989,0.9993,0.9994,0.9994,0.9993,0.9782,0.9962,0.9971,0.9974,0.9973,0.9971,0.983,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
38431,,,0.9946,0.9699,0.997,0.9792,0.997,0.9977,0.9979,0.9979,0.9977,0.9426,0.9701,0.9758,0.9778,0.9776,0.9755,0.9829,0.9996,0.9999,0.9999,0.9999,0.9999,0.005,H
38441,,,0.9955,0.9856,0.997,0.9805,0.9979,0.9985,0.9986,0.9986,0.9985,0.9658,0.9872,0.9898,0.9906,0.9905,0.9897,0.9829,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
38445,,,0.9823,0.957,0.996,0.9611,0.9836,0.9868,0.9879,0.9878,0.9867,0.924,0.9562,0.9641,0.9671,0.9668,0.9638,0.9813,0.9985,0.999,0.9991,0.9991,0.999,0.0095,H
38483,,,0.996,0.992,0.997,0.9814,0.9985,0.999,0.9991,0.9991,0.999,0.9754,0.9942,0.9955,0.9959,0.9958,0.9955,0.9829,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
38497,,,0.9957,0.9909,0.997,0.9809,0.9982,0.9988,0.9989,0.9989,0.9987,0.9737,0.9929,0.9945,0.9949,0.9949,0.9944,0.9829,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
38600,,,0.9958,0.992,0.997,0.9811,0.9983,0.9989,0.999,0.9989,0.9988,0.9753,0.9941,0.9954,0.9958,0.9958,0.9954,0.9829,0.9996,0.9999,0.9999,0.9999,0.9999,0,H
38602,,,0.9915,0.9623,0.9969,0.9746,0.9936,0.995,0.9954,0.9953,0.9949,0.9316,0.962,0.9688,0.9713,0.9711,0.9684,0.9827,0.9994,0.9998,0.9998,0.9998,0.9998,0.006,H
